endTime,artistName,trackName,msPlayed
2023-01-04 13:13,Harmless,Swing Lynn,31221
2023-01-04 13:17,Hozier,"Wasteland, Baby!",266466
2023-01-04 13:21,Sufjan Stevens,Mystery of Love,248964
2023-01-04 13:23,Sophie May,Lover Boy,119645
2023-01-04 13:26,Olive Klug,Raining in June,166138
2023-01-04 13:27,"Whatever, Dad",Death of the Phone Call,95000
2023-01-04 13:31,Joji,Glimpse of Us,233456
2023-01-04 13:35,Adam Melchor,Real Estate,216000
2023-01-04 13:37,Laufey,Valentine,168906
2023-01-04 13:40,Laufey,Like the Movies,162758
2023-01-04 13:44,Blitzen Trapper,Furr,247515
2023-01-04 13:49,"Slaughter Beach, Dog",Acolyte,316468
2023-01-04 20:48,Laufey,Slow Down,130808
2023-01-04 20:53,Yellow House,Love in the Time of Socialism,251184
2023-01-04 20:55,The Slaps,Being Around,160500
2023-01-04 20:58,Phillip Phillips,Home,9993
2023-01-04 20:58,The Walters,Cottage Roads,181482
2023-01-04 20:58,The Paper Kites,Woodland,4017
2023-01-04 21:00,Beck,Hollow Log,114093
2023-01-04 21:05,The Paper Kites,Featherstone,229626
2023-01-04 21:05,Pierre Lapointe,Le monarque des Indes,10509
2023-01-04 21:08,The Paper Kites,Never Heard a Sound,174880
2023-01-04 21:10,Fleet Foxes,White Winter Hymnal,147026
2023-01-04 21:14,Rusty Clanton,Colder,216000
2023-01-04 21:17,George Ezra,Budapest,200733
2023-01-04 21:18,Hollow Coves,Interlude,60013
2023-01-04 21:21,Beta Radio,Tongue Tied,186946
2023-01-04 23:28,Hailaker,Labradors,161739
2023-01-04 23:30,Sufjan Stevens,Mystery of Love,129149
2023-01-04 23:34,Yebba,Far Away (feat. A$AP Rocky),199426
2023-01-04 23:38,George Ezra,Budapest,15332
2023-01-04 23:38,Hozier,"Wasteland, Baby!",266466
2023-01-04 23:39,Olive Klug,Raining in June,859
2023-01-04 23:39,Pierre Lapointe,Le monarque des Indes,3134
2023-01-04 23:39,Sufjan Stevens,Mystery of Love,17925
2023-01-04 23:39,George Ezra,Budapest,812
2023-01-04 23:39,Phillip Phillips,Home,29535
2023-01-04 23:39,Phillip Phillips,Home,835
2023-01-04 23:39,Dean Martin,Ain't That A Kick In The Head - 1997 Remaster,2554
2023-01-04 23:42,Adam Melchor,BUZZER BEATER,170733
2023-01-04 23:42,The Walters,Cottage Roads,24507
2023-01-04 23:45,Laufey,Love Flew Away,147346
2023-01-04 23:49,Blitzen Trapper,Furr,247515
2023-01-04 23:49,The Paper Kites,Woodland,18375
2023-01-04 23:50,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-04 23:53,George Ezra,Budapest,60864
2023-01-04 23:55,"Whatever, Dad",Death of the Phone Call,95000
2023-01-04 23:57,Fleet Foxes,White Winter Hymnal,147026
2023-01-04 23:57,Phillip Phillips,Home,5977
2023-01-05 00:00,Laufey,Valentine,168906
2023-01-05 00:02,Sophie May,Lover Boy,119645
2023-01-05 00:07,"Slaughter Beach, Dog",Acolyte,316468
2023-01-05 00:10,Laufey,Slow Down,145093
2023-01-05 00:13,Adam Melchor,Real Estate,216000
2023-01-05 00:17,The Paper Kites,Featherstone,229626
2023-01-05 00:20,Harmless,Swing Lynn,2498
2023-01-05 00:20,Rusty Clanton,Colder,216000
2023-01-05 00:24,Michael Cera,Clay Pigeons,186000
2023-01-05 00:39,The Slaps,Being Around,160500
2023-01-05 00:42,The Paper Kites,Never Heard a Sound,174880
2023-01-05 00:44,Beck,Hollow Log,114093
2023-01-05 00:48,Hozier,"Wasteland, Baby!",266466
2023-01-05 00:52,Sufjan Stevens,Mystery of Love,248964
2023-01-05 00:55,Olive Klug,Raining in June,166138
2023-01-05 00:56,Yellow House,Love in the Time of Socialism,87851
2023-01-05 10:32,Joji,Glimpse of Us,39445
2023-01-06 23:25,Joji,Glimpse of Us,194006
2023-01-06 23:26,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-06 23:26,Phillip Phillips,Home,4885
2023-01-06 23:29,The Slaps,Being Around,160500
2023-01-06 23:31,The Paper Kites,Featherstone,11279
2023-01-06 23:31,Sophie May,Lover Boy,119645
2023-01-06 23:33,Fleet Foxes,White Winter Hymnal,147026
2023-01-06 23:34,Olive Klug,Raining in June,13779
2023-01-06 23:34,The Walters,Cottage Roads,1741
2023-01-07 02:01,Hozier,"Wasteland, Baby!",389076
2023-01-07 02:05,Yellow House,Love in the Time of Socialism,251184
2023-01-07 02:08,Adam Melchor,BUZZER BEATER,170732
2023-01-07 02:09,Laufey,Like the Movies,6222
2023-01-07 02:09,Sufjan Stevens,Mystery of Love,58172
2023-01-07 02:45,George Ezra,Budapest,200733
2023-01-07 07:29,Michael Cera,Clay Pigeons,186000
2023-01-07 07:31,"Whatever, Dad",Death of the Phone Call,95000
2023-01-07 07:34,The Paper Kites,Never Heard a Sound,155214
2023-01-07 07:34,Hozier,Take Me to Church,1813
2023-01-07 07:34,MEDUZA,Tell It To My Heart,2794
2023-01-07 07:35,Hozier,Take Me to Church,63168
2023-01-07 07:37,Hozier,"Wasteland, Baby!",89642
2023-01-07 07:41,Hozier,Would That I,202709
2023-01-07 07:44,Rusty Clanton,Colder,216000
2023-01-07 07:46,The Paper Kites,Woodland,111685
2023-01-07 23:21,Fleet Foxes,White Winter Hymnal,661
2023-01-07 23:21,Olive Klug,Raining in June,810
2023-01-07 23:21,Laufey,Valentine,831
2023-01-07 23:21,"Whatever, Dad",Death of the Phone Call,725
2023-01-07 23:21,Laufey,Like the Movies,1557
2023-01-07 23:21,Beck,Hollow Log,874
2023-01-07 23:21,Joji,Glimpse of Us,853
2023-01-07 23:21,"Slaughter Beach, Dog",Acolyte,746
2023-01-07 23:21,Harmless,Swing Lynn,1173
2023-01-07 23:21,The Paper Kites,Featherstone,682
2023-01-07 23:21,Adam Melchor,BUZZER BEATER,746
2023-01-07 23:21,George Ezra,Budapest,874
2023-01-07 23:21,Phillip Phillips,Home,704
2023-01-07 23:21,Laufey,Slow Down,1109
2023-01-07 23:21,The Walters,Cottage Roads,725
2023-01-07 23:21,Michael Cera,Clay Pigeons,768
2023-01-07 23:24,The Paper Kites,Never Heard a Sound,174880
2023-01-07 23:26,Sophie May,Lover Boy,119645
2023-01-07 23:27,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-07 23:30,Pierre Lapointe,Le monarque des Indes,170950
2023-01-07 23:34,Hozier,"Wasteland, Baby!",266466
2023-01-07 23:35,The Slaps,Being Around,78115
2023-01-08 14:20,Hozier,"Wasteland, Baby!",266466
2023-01-08 14:24,Joji,Glimpse of Us,233456
2023-01-08 14:26,Beck,Hollow Log,114093
2023-01-08 14:29,Adam Melchor,BUZZER BEATER,170733
2023-01-08 14:31,Sophie May,Lover Boy,119645
2023-01-08 14:34,Phillip Phillips,Home,210173
2023-01-08 14:39,Harmless,Swing Lynn,321438
2023-01-08 14:42,Laufey,Slow Down,145093
2023-01-08 14:44,Pierre Lapointe,Le monarque des Indes,170196
2023-01-08 14:47,Laufey,Like the Movies,162758
2023-01-08 14:51,The Paper Kites,Featherstone,229626
2023-01-08 14:55,Adam Melchor,Real Estate,216000
2023-01-08 14:57,Laufey,Love Flew Away,147346
2023-01-08 15:00,Rusty Clanton,Colder,216000
2023-01-08 15:04,The Paper Kites,Woodland,231586
2023-01-08 15:08,Blitzen Trapper,Furr,247515
2023-01-08 15:11,Fleet Foxes,White Winter Hymnal,147026
2023-01-08 15:14,The Paper Kites,Never Heard a Sound,174880
2023-01-08 15:18,Yellow House,Love in the Time of Socialism,251184
2023-01-08 15:21,The Slaps,Being Around,160500
2023-01-08 15:25,Sufjan Stevens,Mystery of Love,248964
2023-01-08 15:26,"Whatever, Dad",Death of the Phone Call,95000
2023-01-08 15:29,Olive Klug,Raining in June,166138
2023-01-08 15:32,Michael Cera,Clay Pigeons,186000
2023-01-08 15:35,The Walters,Cottage Roads,181482
2023-01-08 15:36,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-08 15:39,George Ezra,Budapest,200733
2023-01-08 15:44,"Slaughter Beach, Dog",Acolyte,316468
2023-01-08 15:47,Laufey,Valentine,168906
2023-01-08 15:51,Hozier,"Wasteland, Baby!",266466
2023-01-08 15:55,Joji,Glimpse of Us,233456
2023-01-08 15:57,Beck,Hollow Log,114093
2023-01-08 16:00,Adam Melchor,BUZZER BEATER,170732
2023-01-08 16:02,Sophie May,Lover Boy,119645
2023-01-08 16:05,Phillip Phillips,Home,210173
2023-01-08 16:11,Harmless,Swing Lynn,321438
2023-01-08 16:13,Laufey,Slow Down,145093
2023-01-08 16:16,Pierre Lapointe,Le monarque des Indes,170950
2023-01-08 16:19,Laufey,Like the Movies,162758
2023-01-08 16:22,The Paper Kites,Featherstone,229626
2023-01-08 16:25,Adam Melchor,Real Estate,171196
2023-01-09 02:36,Adam Melchor,Real Estate,44780
2023-01-09 02:39,Laufey,Love Flew Away,147346
2023-01-09 02:42,Rusty Clanton,Colder,216000
2023-01-09 02:46,The Paper Kites,Woodland,231586
2023-01-09 02:50,Blitzen Trapper,Furr,247515
2023-01-09 02:53,Fleet Foxes,White Winter Hymnal,147026
2023-01-09 02:55,The Paper Kites,Never Heard a Sound,174880
2023-01-09 02:59,Yellow House,Love in the Time of Socialism,210470
2023-01-09 06:44,George Ezra,Budapest,487
2023-01-09 06:48,Sufjan Stevens,Mystery of Love,248964
2023-01-09 06:51,Olive Klug,Raining in June,166138
2023-01-09 06:53,The Slaps,Being Around,160500
2023-01-09 06:59,"Slaughter Beach, Dog",Acolyte,316468
2023-01-09 07:01,Laufey,Slow Down,145093
2023-01-09 07:03,Laufey,Love Flew Away,147346
2023-01-09 07:06,Fleet Foxes,White Winter Hymnal,147026
2023-01-09 07:09,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-09 07:09,Pierre Lapointe,Le monarque des Indes,170950
2023-01-09 07:12,Laufey,Valentine,168906
2023-01-09 07:15,Laufey,Like the Movies,162758
2023-01-09 07:17,The Paper Kites,Never Heard a Sound,174880
2023-01-09 07:21,The Paper Kites,Woodland,231586
2023-01-09 07:25,Adam Melchor,Real Estate,216000
2023-01-09 07:29,Blitzen Trapper,Furr,247515
2023-01-09 07:30,Rusty Clanton,Colder,82411
2023-01-09 08:42,Rusty Clanton,Colder,216000
2023-01-09 08:47,Harmless,Swing Lynn,321438
2023-01-09 08:48,The Paper Kites,Featherstone,34344
2023-01-09 08:50,The Paper Kites,Bloom - Bonus Track,141711
2023-01-09 08:55,The Paper Kites,The Mortal Boy King,19287
2023-01-09 08:55,The Paper Kites,Willow Tree March,276813
2023-01-09 08:59,The Wild Reeds,Fall With Me,242160
2023-01-09 09:04,TOLEDO,Crane Song,289200
2023-01-09 09:06,Vansire,Evening Light,130813
2023-01-09 09:08,Ginger Root,Le château,155855
2023-01-09 09:10,Field Medic,p e g a s u s t h o t z,109203
2023-01-09 09:13,Tyler Burkhart,Dream of you,153064
2023-01-09 09:16,Father John Misty,Real Love Baby,189293
2023-01-09 09:17,Luna Li,2516,68000
2023-01-09 09:19,Jim Croce,Time in a Bottle,146175
2023-01-09 09:21,King Gnu,Prayer X (Acoustic),89000
2023-01-09 09:23,Jill Barber,Petite fleur,163186
2023-01-09 09:26,Stephen Dawes,It Could Be Me,127458
2023-01-09 09:31,KevinKempt,Lost Cat,341732
2023-01-09 09:34,Paris Paloma,It's Called: Freefall,158297
2023-01-09 09:37,Olive Klug,Dancing in the Moonlight,182429
2023-01-09 09:39,Sophie May,Bruises & Scratches,139904
2023-01-09 09:41,Max Leonard,PRETTY BOY,147448
2023-01-09 09:45,Kenshi Yonezu,KICK BACK,193495
2023-01-09 09:49,Cosmo Sheldrake,Wriggle,268712
2023-01-09 09:53,Cosmo Sheldrake,Wriggle - Mr Jukes Edit,226022
2023-01-09 09:56,Mother Mother,Verbatim,168320
2023-01-09 10:00,MorMor,Whatever Comes to Mind,249304
2023-01-09 10:03,The Taxpayers,I Love You Like An Alcoholic,215933
2023-01-09 10:08,The Jon Spencer Blues Explosion,Bellbottoms,316853
2023-01-09 10:13,The Undercover Dream Lovers,I Don't Know Your Name,260586
2023-01-09 10:16,Videoclub,Amour plastique,227026
2023-01-09 10:20,Marilyn Monroe,"Diamonds Are a Girl's Best Friend - From ""Gentlemen Prefer Blondes""",211133
2023-01-09 10:25,Sharon Jones & The Dap-Kings,What If We All Stopped Paying Taxes?,280653
2023-01-09 10:28,Maren Morris,My Church,197930
2023-01-09 10:29,Tomppabeats,Monday Loop,91504
2023-01-09 10:31,Gabriela Robin,Green Bird,114666
2023-01-09 10:32,The Centaurworld Cast,The Nowhere King,75480
2023-01-09 10:36,Miracle Musical,Murders,222985
2023-01-09 10:41,Donovan,Atlantis,302640
2023-01-09 10:45,Kid Bloom,Different State of Mind,225531
2023-01-09 10:48,Yeek,Only in the West,196170
2023-01-09 10:53,Lianne La Havas,Unstoppable,328508
2023-01-09 10:59,Super Soul Bros,"Guns & Roses (From ""Baccano!"")",343283
2023-01-09 11:03,TOWA TEI,SUGAR,235026
2023-01-09 11:07,TOWA TEI,ALPHA,231185
2023-01-09 11:09,Walker Hayes,Fancy Like (feat. Kesha),161853
2023-01-09 11:13,SEATBELTS,Mushroom Hunting,199573
2023-01-09 11:16,The 88,"At Least It Was Here (""Community"" Main Title) [Full Length Version]",169960
2023-01-09 11:19,Lizzo,Juice,195144
2023-01-09 11:23,Tropa Magica,Meme City,250214
2023-01-09 11:27,Temples,Paraphernalia,263453
2023-01-09 11:31,King Tuff,Neverending Sunshine,220037
2023-01-09 11:34,Ginger Root,Juban District,201360
2023-01-09 21:18,La Femme,Cool Colorado,36896
2023-01-09 21:23,TOLEDO,Crane Song,289200
2023-01-09 21:25,Vansire,Evening Light,130813
2023-01-09 21:27,Ginger Root,Le château,155855
2023-01-09 21:29,Field Medic,p e g a s u s t h o t z,109203
2023-01-09 21:32,Father John Misty,Real Love Baby,12940
2023-01-09 21:32,Tyler Burkhart,Dream of you,153064
2023-01-10 19:32,Rusty Clanton,Colder,216000
2023-01-10 19:36,George Ezra,Budapest,200733
2023-01-10 19:38,Laufey,Love Flew Away,147346
2023-01-10 19:43,Harmless,Swing Lynn,321438
2023-01-10 19:47,Sufjan Stevens,Mystery of Love,248964
2023-01-10 19:51,Adam Melchor,Real Estate,216000
2023-01-10 19:55,Yellow House,Love in the Time of Socialism,251184
2023-01-10 19:57,Fleet Foxes,White Winter Hymnal,147026
2023-01-10 19:59,"Whatever, Dad",Death of the Phone Call,95000
2023-01-10 20:02,Pierre Lapointe,Le monarque des Indes,170950
2023-01-10 20:06,Blitzen Trapper,Furr,247515
2023-01-10 20:08,Beck,Hollow Log,114093
2023-01-10 20:13,"Slaughter Beach, Dog",Acolyte,316468
2023-01-10 20:14,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-10 20:16,Laufey,Like the Movies,162758
2023-01-10 20:19,Michael Cera,Clay Pigeons,186000
2023-01-10 20:22,Olive Klug,Raining in June,166138
2023-01-10 20:25,The Walters,Cottage Roads,181482
2023-01-10 20:28,The Paper Kites,Never Heard a Sound,174880
2023-01-10 20:32,The Paper Kites,Woodland,231586
2023-01-10 20:35,Laufey,Valentine,168906
2023-01-10 20:37,Laufey,Slow Down,145093
2023-01-10 20:40,Phillip Phillips,Home,210173
2023-01-10 20:43,Adam Melchor,BUZZER BEATER,170733
2023-01-10 20:46,The Slaps,Being Around,160500
2023-01-10 20:48,Sophie May,Lover Boy,119645
2023-01-10 20:52,The Paper Kites,Featherstone,229626
2023-01-10 20:55,Joji,Glimpse of Us,233456
2023-01-10 21:00,Hozier,"Wasteland, Baby!",266466
2023-01-10 21:03,Rusty Clanton,Colder,216000
2023-01-10 21:07,George Ezra,Budapest,200733
2023-01-10 21:09,Laufey,Love Flew Away,147346
2023-01-10 21:14,Harmless,Swing Lynn,321438
2023-01-10 21:18,Sufjan Stevens,Mystery of Love,248964
2023-01-10 21:22,Adam Melchor,Real Estate,216000
2023-01-10 21:26,Yellow House,Love in the Time of Socialism,251184
2023-01-10 21:29,Fleet Foxes,White Winter Hymnal,147026
2023-01-10 21:30,"Whatever, Dad",Death of the Phone Call,95000
2023-01-10 21:33,Pierre Lapointe,Le monarque des Indes,170950
2023-01-10 21:37,Blitzen Trapper,Furr,247515
2023-01-10 21:39,Beck,Hollow Log,114093
2023-01-10 21:44,"Slaughter Beach, Dog",Acolyte,316468
2023-01-10 21:45,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-10 21:47,Laufey,Like the Movies,162758
2023-01-10 21:50,Michael Cera,Clay Pigeons,186000
2023-01-10 21:53,Olive Klug,Raining in June,166138
2023-01-10 21:56,The Walters,Cottage Roads,181482
2023-01-10 21:59,The Paper Kites,Never Heard a Sound,174880
2023-01-10 22:00,The Paper Kites,Woodland,88170
2023-01-11 04:25,Laufey,Valentine,859
2023-01-11 04:25,Adam Melchor,BUZZER BEATER,603
2023-01-11 04:25,The Slaps,Being Around,626
2023-01-11 04:25,Phillip Phillips,Home,650
2023-01-11 04:25,Laufey,Slow Down,626
2023-01-11 04:25,The Paper Kites,Woodland,905
2023-01-11 04:26,Sophie May,Lover Boy,626
2023-01-11 04:28,The Slaps,Being Around,160500
2023-01-11 04:30,Sophie May,Lover Boy,119645
2023-01-11 04:34,The Paper Kites,Featherstone,229626
2023-01-11 04:38,Joji,Glimpse of Us,233456
2023-01-11 05:43,Hozier,"Wasteland, Baby!",287672
2023-01-12 10:23,Hozier,"Wasteland, Baby!",266466
2023-01-12 10:27,Rusty Clanton,Colder,216000
2023-01-12 10:30,George Ezra,Budapest,200733
2023-01-12 10:33,Laufey,Love Flew Away,147346
2023-01-12 10:38,Harmless,Swing Lynn,321438
2023-01-12 10:42,Sufjan Stevens,Mystery of Love,248964
2023-01-12 10:46,Adam Melchor,Real Estate,216000
2023-01-12 10:50,Yellow House,Love in the Time of Socialism,251184
2023-01-12 10:52,Fleet Foxes,White Winter Hymnal,147026
2023-01-12 10:54,"Whatever, Dad",Death of the Phone Call,95000
2023-01-12 10:57,Pierre Lapointe,Le monarque des Indes,170950
2023-01-12 11:01,Blitzen Trapper,Furr,247515
2023-01-12 11:02,Beck,Hollow Log,114093
2023-01-12 11:08,"Slaughter Beach, Dog",Acolyte,316468
2023-01-12 11:08,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-12 11:11,Laufey,Like the Movies,162758
2023-01-12 11:14,Michael Cera,Clay Pigeons,186000
2023-01-12 11:17,Olive Klug,Raining in June,166138
2023-01-12 11:20,The Walters,Cottage Roads,181482
2023-01-12 11:23,The Paper Kites,Never Heard a Sound,174880
2023-01-12 11:26,The Paper Kites,Woodland,231586
2023-01-12 11:29,Laufey,Valentine,168906
2023-01-12 11:32,Laufey,Slow Down,145093
2023-01-12 11:35,Phillip Phillips,Home,210173
2023-01-12 11:38,Adam Melchor,BUZZER BEATER,170733
2023-01-12 11:41,The Slaps,Being Around,160500
2023-01-12 11:42,Sophie May,Lover Boy,119645
2023-01-12 11:46,The Paper Kites,Featherstone,229626
2023-01-12 11:50,Joji,Glimpse of Us,233456
2023-01-12 11:55,Hozier,"Wasteland, Baby!",266466
2023-01-12 11:58,Rusty Clanton,Colder,216000
2023-01-12 12:01,George Ezra,Budapest,200733
2023-01-12 12:04,Laufey,Love Flew Away,147346
2023-01-12 12:09,Harmless,Swing Lynn,321438
2023-01-12 12:13,Sufjan Stevens,Mystery of Love,248964
2023-01-12 12:17,Adam Melchor,Real Estate,216000
2023-01-12 12:21,Yellow House,Love in the Time of Socialism,251184
2023-01-12 12:23,Fleet Foxes,White Winter Hymnal,147026
2023-01-12 12:25,"Whatever, Dad",Death of the Phone Call,95000
2023-01-12 12:28,Pierre Lapointe,Le monarque des Indes,170950
2023-01-12 12:32,Blitzen Trapper,Furr,247515
2023-01-12 12:34,Beck,Hollow Log,114093
2023-01-12 12:39,"Slaughter Beach, Dog",Acolyte,316468
2023-01-12 12:39,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-12 12:42,Laufey,Like the Movies,162758
2023-01-12 12:45,Michael Cera,Clay Pigeons,186000
2023-01-12 12:48,Olive Klug,Raining in June,166138
2023-01-12 12:51,The Walters,Cottage Roads,181482
2023-01-12 12:54,The Paper Kites,Never Heard a Sound,174880
2023-01-12 12:58,The Paper Kites,Woodland,231586
2023-01-12 13:00,Laufey,Valentine,168906
2023-01-12 13:03,Laufey,Slow Down,145093
2023-01-12 13:06,Phillip Phillips,Home,210173
2023-01-12 13:09,Adam Melchor,BUZZER BEATER,170733
2023-01-12 13:12,The Slaps,Being Around,160500
2023-01-12 13:14,Sophie May,Lover Boy,119645
2023-01-12 13:17,The Paper Kites,Featherstone,229626
2023-01-12 13:21,Joji,Glimpse of Us,233456
2023-01-12 13:26,Hozier,"Wasteland, Baby!",266466
2023-01-12 13:29,Rusty Clanton,Colder,216000
2023-01-12 13:32,George Ezra,Budapest,200733
2023-01-12 13:35,Laufey,Love Flew Away,147346
2023-01-12 13:40,Harmless,Swing Lynn,321438
2023-01-12 13:44,Sufjan Stevens,Mystery of Love,248964
2023-01-12 13:48,Adam Melchor,Real Estate,216000
2023-01-12 13:52,Yellow House,Love in the Time of Socialism,251184
2023-01-12 13:54,Fleet Foxes,White Winter Hymnal,147026
2023-01-12 13:56,"Whatever, Dad",Death of the Phone Call,95000
2023-01-12 13:59,Pierre Lapointe,Le monarque des Indes,170949
2023-01-12 14:03,Blitzen Trapper,Furr,247515
2023-01-12 14:05,Beck,Hollow Log,114093
2023-01-12 14:10,"Slaughter Beach, Dog",Acolyte,316468
2023-01-12 14:11,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-12 14:13,Laufey,Like the Movies,162758
2023-01-12 14:16,Michael Cera,Clay Pigeons,186000
2023-01-12 14:19,Olive Klug,Raining in June,166138
2023-01-12 14:22,The Walters,Cottage Roads,181482
2023-01-12 14:25,The Paper Kites,Never Heard a Sound,174880
2023-01-12 14:29,The Paper Kites,Woodland,231586
2023-01-12 14:31,Laufey,Valentine,168906
2023-01-12 14:34,Laufey,Slow Down,145093
2023-01-12 16:22,Adam Melchor,BUZZER BEATER,1310
2023-01-12 16:22,Phillip Phillips,Home,196934
2023-01-12 16:25,The Slaps,Being Around,160500
2023-01-12 16:27,Sophie May,Lover Boy,119645
2023-01-12 16:31,The Paper Kites,Featherstone,229626
2023-01-12 16:35,Joji,Glimpse of Us,233456
2023-01-12 16:43,Hozier,"Wasteland, Baby!",266466
2023-01-12 16:52,Rusty Clanton,Colder,216000
2023-01-12 16:55,George Ezra,Budapest,176953
2023-01-12 16:57,George Ezra,Budapest,23786
2023-01-12 17:00,Harmless,Swing Lynn,7028
2023-01-12 17:00,Laufey,Love Flew Away,147346
2023-01-14 04:59,HIIT BPM,Bring Sally Up - Workout,16019
2023-01-14 05:03,Divino Niño,Koda,196937
2023-01-14 05:05,Jons,In the Yard,133923
2023-01-14 05:27,Monsune,Nothing in Return,181943
2023-01-14 07:36,The Yard,Ep. 48 - We Wax Slime's Entire Body,7680771
2023-01-14 07:43,The Yard,Ep. 49 - CAT.,389026
2023-01-14 20:58,AJR,World's Smallest Violin,180742
2023-01-14 21:00,AJR,World's Smallest Violin,156841
2023-01-14 21:05,Temples,Gamma Rays,260346
2023-01-14 21:09,flipturn,August (Acoustic),55125
2023-01-14 21:09,Temples,Gamma Rays,215050
2023-01-14 21:12,Charlie Burg,Bookstore Girl,129792
2023-01-14 21:13,Lizzy McAlpine,To the Mountains,93461
2023-01-14 21:17,Bendigo Fletcher,Wonderfully Bizarre,221205
2023-01-14 21:19,Brotherkenzie,Utah,145401
2023-01-14 21:20,Jay Jay Pistolet,Vintage Red,70689
2023-01-14 21:21,Sjowgren,Snow White,5333
2023-01-14 21:21,Field Medic,FULL GROWN,33023
2023-01-15 18:24,Sjowgren,Snow White,4272
2023-01-15 18:28,Blitzen Trapper,Furr,247515
2023-01-15 18:31,The Walters,Cottage Roads,181482
2023-01-15 18:32,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-15 18:34,Fleet Foxes,White Winter Hymnal,147026
2023-01-15 18:40,The Paper Kites,Never Heard a Sound,333051
2023-01-15 18:43,Joji,Glimpse of Us,233456
2023-01-15 18:46,Adam Melchor,BUZZER BEATER,170733
2023-01-15 18:49,Hozier,"Wasteland, Baby!",143339
2023-01-15 20:16,Hozier,"Wasteland, Baby!",123191
2023-01-15 20:17,Olive Klug,Raining in June,1021
2023-01-15 20:17,The Paper Kites,Featherstone,91019
2023-01-15 20:21,Rusty Clanton,Colder,216000
2023-01-15 20:25,Yellow House,Love in the Time of Socialism,251184
2023-01-15 20:27,Laufey,Love Flew Away,147346
2023-01-15 20:29,Beck,Hollow Log,114093
2023-01-15 20:32,The Slaps,Being Around,160500
2023-01-16 21:49,George Ezra,Budapest,12561
2023-01-17 04:53,The Yard,Ep. 49 - CAT.,4950848
2023-01-17 05:00,The Yard,Ep. 49 - CAT.,437930
2023-01-17 06:07,The Yard,Ep. 50 - We Broke Into MrBeast's Studio (ft. MrBeast),4004684
2023-01-18 20:44,Adam Melchor,BUZZER BEATER,170732
2023-01-18 20:45,Joji,Glimpse of Us,32054
2023-01-18 20:47,Alice Boman,Waiting - PAL Remix,137830
2023-01-18 20:48,Maldito,My Forest Fire,43880
2023-01-18 20:51,Plàsi,Who Are We,198780
2023-01-18 20:53,Roo Panes,Tiger Striped Sky,115470
2023-01-18 20:56,Jaymes Young,Stone,157800
2023-01-18 21:00,ViVii,Savant,38924
2023-01-18 21:00,The Neighbourhood,The Beach,255133
2023-01-18 21:04,Ray LaMontagne,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,244190
2023-01-19 00:56,Nick Mulvey,Fever To The Form,251184
2023-01-19 00:59,I Am Oak,On Trees And Birds And Fire,176794
2023-01-19 01:00,The Neighbourhood,Sweater Weather,46002
2023-01-19 01:05,Eric Margan & The Red Lions,Bay of Naples,263800
2023-01-19 01:08,Kodaline,Love Like This - Acoustic,241640
2023-01-19 01:12,Ed Sheeran,The A Team,205570
2023-01-19 11:24,B.O Mitz,play it,16832
2023-01-19 11:26,URCHN,Pure Imagination,149758
2023-01-19 11:28,Oilix,Midnight Smoke,126876
2023-01-19 11:30,Zmeyev,After Us,121490
2023-01-19 11:32,Oaty.,Adrift,114168
2023-01-19 11:34,Henry Lowe,Birdie Nest,111294
2023-01-19 11:38,Purrple Cat,Please Hold Me,213642
2023-01-19 11:38,Masego,Sunday Vibes,31146
2023-01-20 01:17,George Ezra,Budapest,9983
2023-01-20 01:17,Rusty Clanton,Colder,216000
2023-01-20 01:21,Yellow House,Love in the Time of Socialism,251184
2023-01-20 01:24,Michael Cera,Clay Pigeons,186000
2023-01-20 01:28,The Paper Kites,Featherstone,229626
2023-01-20 01:30,Laufey,Love Flew Away,147346
2023-01-20 01:33,The Paper Kites,Never Heard a Sound,174880
2023-01-20 01:38,"Slaughter Beach, Dog",Acolyte,316468
2023-01-20 01:41,Laufey,Slow Down,145093
2023-01-20 01:43,Beck,Hollow Log,114093
2023-01-20 01:48,Harmless,Swing Lynn,321438
2023-01-20 01:50,Sophie May,Lover Boy,119645
2023-01-20 01:52,Laufey,Valentine,159276
2023-01-20 17:57,Sufjan Stevens,Mystery of Love,248964
2023-01-20 18:00,Fleet Foxes,White Winter Hymnal,147026
2023-01-20 18:01,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),41124
2023-01-20 18:01,The Paper Kites,Woodland,5208
2023-01-20 18:05,Blitzen Trapper,Furr,247515
